AÑO,MES,DISTRITO,FUEGOS,DAÑOS EN CONSTRUCCION,SALVAMENTOS Y RESCATES,DAÑOS POR AGUA,INCIDENTES DIVERSOS,SALIDAS SIN INTERVENCION,SERVICIOS VARIOS,TOTAL
2017,Agosto,CENTRO,47.0,20.0,44.0,26.0,34.0,19.0,9.0,199.0
2017,Agosto,ARGANZUELA,24.0,5.0,20.0,15.0,28.0,13.0,3.0,108.0
2017,Agosto,RETIRO,11.0,7.0,12.0,9.0,30.0,3.0,1.0,73.0
2017,Agosto,SALAMANCA,19.0,12.0,20.0,17.0,32.0,4.0,1.0,105.0
2017,Agosto,CHAMARTIN,15.0,6.0,21.0,8.0,34.0,11.0,2.0,97.0
2017,Agosto,TETUAN,18.0,10.0,27.0,13.0,20.0,14.0,1.0,103.0
2017,Agosto,CHAMBERI,17.0,11.0,22.0,6.0,18.0,8.0,1.0,83.0
2017,Agosto,FUENCARRAL,34.0,3.0,25.0,7.0,38.0,15.0,2.0,124.0
2017,Agosto,MONCLOA,16.0,1.0,25.0,6.0,27.0,7.0,2.0,84.0
2017,Agosto,LATINA,24.0,4.0,29.0,19.0,33.0,8.0,1.0,118.0
2017,Agosto,CARABANCHEL,58.0,9.0,35.0,13.0,35.0,19.0,1.0,170.0
2017,Agosto,USERA,47.0,4.0,15.0,6.0,14.0,10.0,1.0,97.0
2017,Agosto,PUENTE VALLECAS,42.0,6.0,36.0,12.0,26.0,14.0,1.0,137.0
2017,Agosto,MORATALAZ,17.0,0.0,12.0,5.0,10.0,10.0,0.0,54.0
2017,Agosto,CIUDAD LINEAL,17.0,4.0,27.0,19.0,58.0,11.0,0.0,136.0
2017,Agosto,HORTALEZA,17.0,1.0,18.0,12.0,57.0,7.0,0.0,112.0
2017,Agosto,VILLAVERDE,54.0,8.0,17.0,13.0,25.0,13.0,1.0,131.0
2017,Agosto,VILLA DE VALLECAS,24.0,2.0,14.0,6.0,12.0,14.0,0.0,72.0
2017,Agosto,VICALVARO,31.0,1.0,4.0,4.0,5.0,13.0,1.0,59.0
2017,Agosto,SAN BLAS,16.0,2.0,20.0,13.0,31.0,8.0,0.0,90.0
2017,Agosto,BARAJAS,7.0,3.0,6.0,2.0,6.0,7.0,0.0,31.0
2017,Septiembre,CENTRO,38.0,14.0,33.0,11.0,34.0,19.0,6.0,155.0
2017,Septiembre,ARGANZUELA,31.0,9.0,28.0,7.0,14.0,11.0,10.0,110.0
2017,Septiembre,RETIRO,8.0,6.0,13.0,6.0,20.0,4.0,2.0,59.0
2017,Septiembre,SALAMANCA,23.0,5.0,18.0,11.0,25.0,10.0,0.0,92.0
2017,Septiembre,CHAMARTIN,13.0,13.0,18.0,7.0,20.0,9.0,5.0,85.0
2017,Septiembre,TETUAN,20.0,7.0,21.0,6.0,8.0,6.0,1.0,69.0
2017,Septiembre,CHAMBERI,24.0,9.0,28.0,5.0,25.0,9.0,2.0,102.0
2017,Septiembre,FUENCARRAL,20.0,1.0,17.0,2.0,27.0,13.0,9.0,89.0
2017,Septiembre,MONCLOA,21.0,5.0,25.0,6.0,17.0,8.0,5.0,87.0
2017,Septiembre,LATINA,24.0,2.0,24.0,8.0,20.0,14.0,7.0,99.0
2017,Septiembre,CARABANCHEL,43.0,6.0,26.0,8.0,29.0,15.0,4.0,131.0
2017,Septiembre,USERA,20.0,2.0,12.0,3.0,20.0,7.0,19.0,83.0
2017,Septiembre,PUENTE VALLECAS,41.0,7.0,33.0,2.0,16.0,11.0,6.0,116.0
2017,Septiembre,MORATALAZ,15.0,0.0,11.0,1.0,2.0,2.0,1.0,32.0
2017,Septiembre,CIUDAD LINEAL,27.0,6.0,29.0,1.0,21.0,11.0,4.0,99.0
2017,Septiembre,HORTALEZA,17.0,2.0,12.0,4.0,27.0,11.0,1.0,74.0
2017,Septiembre,VILLAVERDE,32.0,4.0,15.0,3.0,9.0,8.0,2.0,73.0
2017,Septiembre,VILLA DE VALLECAS,23.0,2.0,21.0,1.0,6.0,10.0,4.0,67.0
2017,Septiembre,VICALVARO,10.0,0.0,5.0,0.0,5.0,3.0,0.0,23.0
2017,Septiembre,SAN BLAS,20.0,2.0,16.0,5.0,18.0,9.0,5.0,75.0
2017,Septiembre,BARAJAS,2.0,2.0,10.0,3.0,5.0,5.0,1.0,28.0
2017,Septiembre,FUERA TERMINO MUNICIPAL,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2017,Octubre,CENTRO,32.0,17.0,43.0,13.0,33.0,16.0,12.0,166.0
2017,Octubre,ARGANZUELA,12.0,2.0,23.0,8.0,15.0,13.0,6.0,79.0
2017,Octubre,RETIRO,11.0,3.0,13.0,6.0,11.0,3.0,2.0,49.0
2017,Octubre,SALAMANCA,18.0,11.0,19.0,6.0,20.0,8.0,1.0,83.0
2017,Octubre,CHAMARTIN,16.0,6.0,20.0,5.0,18.0,11.0,7.0,83.0
2017,Octubre,TETUAN,10.0,6.0,27.0,6.0,14.0,11.0,2.0,76.0
2017,Octubre,CHAMBERI,22.0,7.0,23.0,10.0,17.0,13.0,2.0,94.0
2017,Octubre,FUENCARRAL,33.0,3.0,18.0,12.0,13.0,11.0,8.0,98.0
2017,Octubre,MONCLOA,15.0,5.0,22.0,14.0,13.0,10.0,6.0,85.0
2017,Octubre,LATINA,29.0,4.0,30.0,10.0,17.0,12.0,19.0,121.0
2017,Octubre,CARABANCHEL,50.0,7.0,21.0,14.0,21.0,14.0,10.0,137.0
2017,Octubre,USERA,26.0,3.0,14.0,7.0,6.0,8.0,6.0,70.0
2017,Octubre,PUENTE VALLECAS,32.0,5.0,22.0,4.0,20.0,20.0,6.0,109.0
2017,Octubre,MORATALAZ,10.0,3.0,10.0,7.0,5.0,7.0,2.0,44.0
2017,Octubre,CIUDAD LINEAL,24.0,2.0,28.0,11.0,20.0,13.0,3.0,101.0
2017,Octubre,HORTALEZA,24.0,1.0,18.0,6.0,12.0,7.0,6.0,74.0
2017,Octubre,VILLAVERDE,34.0,2.0,13.0,6.0,15.0,4.0,6.0,80.0
2017,Octubre,VILLA DE VALLECAS,27.0,2.0,8.0,4.0,4.0,14.0,1.0,60.0
2017,Octubre,VICALVARO,10.0,2.0,8.0,0.0,6.0,6.0,3.0,35.0
2017,Octubre,SAN BLAS,17.0,1.0,18.0,2.0,20.0,7.0,3.0,68.0
2017,Octubre,BARAJAS,14.0,0.0,4.0,5.0,3.0,8.0,0.0,34.0
2017,Octubre,FUERA TERMINO MUNICIPAL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2017,Noviembre,CENTRO,30.0,23.0,23.0,17.0,31.0,17.0,25.0,166.0
2017,Noviembre,ARGANZUELA,21.0,9.0,24.0,11.0,17.0,8.0,7.0,97.0
2017,Noviembre,RETIRO,8.0,4.0,11.0,7.0,7.0,3.0,2.0,42.0
2017,Noviembre,SALAMANCA,17.0,6.0,12.0,9.0,15.0,9.0,4.0,72.0
2017,Noviembre,CHAMARTIN,20.0,2.0,20.0,9.0,11.0,8.0,6.0,76.0
2017,Noviembre,TETUAN,20.0,6.0,23.0,7.0,14.0,14.0,6.0,90.0
2017,Noviembre,CHAMBERI,11.0,4.0,23.0,12.0,13.0,12.0,4.0,79.0
2017,Noviembre,FUENCARRAL,22.0,4.0,28.0,8.0,11.0,12.0,3.0,88.0
2017,Noviembre,MONCLOA,20.0,3.0,21.0,7.0,21.0,9.0,5.0,86.0
2017,Noviembre,LATINA,26.0,3.0,19.0,3.0,18.0,13.0,29.0,111.0
2017,Noviembre,CARABANCHEL,40.0,7.0,31.0,12.0,20.0,16.0,11.0,137.0
2017,Noviembre,USERA,15.0,3.0,16.0,6.0,5.0,6.0,1.0,52.0
2017,Noviembre,PUENTE VALLECAS,33.0,4.0,20.0,3.0,17.0,13.0,3.0,93.0
2017,Noviembre,MORATALAZ,13.0,0.0,9.0,4.0,3.0,5.0,1.0,35.0
2017,Noviembre,CIUDAD LINEAL,25.0,6.0,22.0,11.0,21.0,13.0,1.0,99.0
2017,Noviembre,HORTALEZA,20.0,1.0,12.0,2.0,13.0,10.0,2.0,60.0
2017,Noviembre,VILLAVERDE,31.0,2.0,10.0,5.0,15.0,7.0,8.0,78.0
2017,Noviembre,VILLA DE VALLECAS,30.0,3.0,13.0,2.0,11.0,14.0,1.0,74.0
2017,Noviembre,VICALVARO,10.0,1.0,7.0,1.0,4.0,5.0,0.0,28.0
2017,Noviembre,SAN BLAS,13.0,2.0,19.0,5.0,14.0,7.0,3.0,63.0
2017,Noviembre,BARAJAS,7.0,0.0,1.0,2.0,4.0,2.0,2.0,18.0
2017,Diciembre,CENTRO,28.0,21.0,36.0,27.0,33.0,26.0,15.0,186.0
2017,Diciembre,ARGANZUELA,22.0,8.0,19.0,16.0,12.0,5.0,3.0,85.0
2017,Diciembre,RETIRO,13.0,5.0,18.0,7.0,9.0,11.0,20.0,83.0
2017,Diciembre,SALAMANCA,20.0,4.0,17.0,12.0,20.0,12.0,4.0,89.0
2017,Diciembre,CHAMARTIN,23.0,6.0,20.0,13.0,24.0,6.0,14.0,106.0
2017,Diciembre,TETUAN,23.0,7.0,23.0,12.0,19.0,11.0,2.0,97.0
2017,Diciembre,CHAMBERI,12.0,9.0,20.0,17.0,17.0,6.0,1.0,82.0
2017,Diciembre,FUENCARRAL,34.0,4.0,23.0,10.0,31.0,10.0,3.0,115.0
2017,Diciembre,MONCLOA,17.0,3.0,25.0,11.0,10.0,17.0,3.0,86.0
2017,Diciembre,LATINA,27.0,5.0,33.0,17.0,36.0,7.0,10.0,135.0
2017,Diciembre,CARABANCHEL,54.0,7.0,25.0,12.0,30.0,18.0,4.0,150.0
2017,Diciembre,USERA,30.0,0.0,16.0,4.0,16.0,9.0,4.0,79.0
2017,Diciembre,PUENTE VALLECAS,39.0,9.0,32.0,12.0,31.0,16.0,2.0,141.0
2017,Diciembre,MORATALAZ,5.0,2.0,9.0,2.0,12.0,3.0,0.0,33.0
2017,Diciembre,CIUDAD LINEAL,21.0,3.0,21.0,15.0,24.0,12.0,0.0,96.0
2017,Diciembre,HORTALEZA,27.0,4.0,21.0,5.0,19.0,10.0,2.0,88.0
2017,Diciembre,VILLAVERDE,34.0,5.0,12.0,3.0,15.0,7.0,1.0,77.0
2017,Diciembre,VILLA DE VALLECAS,24.0,2.0,3.0,6.0,7.0,12.0,1.0,55.0
2017,Diciembre,VICALVARO,15.0,0.0,5.0,1.0,7.0,6.0,1.0,35.0
2017,Diciembre,SAN BLAS,12.0,7.0,13.0,7.0,13.0,6.0,9.0,67.0
2017,Diciembre,BARAJAS,4.0,6.0,7.0,0.0,5.0,3.0,0.0,25.0
2018,Enero,CENTRO,22.0,31.0,38.0,21.0,32.0,14.0,6.0,164.0
2018,Enero,ARGANZUELA,15.0,2.0,21.0,7.0,15.0,18.0,9.0,87.0
2018,Enero,RETIRO,8.0,2.0,18.0,3.0,7.0,8.0,4.0,50.0
2018,Enero,SALAMANCA,16.0,7.0,25.0,8.0,13.0,8.0,3.0,80.0
2018,Enero,CHAMARTIN,18.0,6.0,19.0,10.0,22.0,5.0,5.0,85.0
2018,Enero,TETUAN,11.0,4.0,24.0,8.0,18.0,5.0,4.0,74.0
2018,Enero,CHAMBERI,16.0,8.0,25.0,9.0,13.0,10.0,4.0,85.0
2018,Enero,FUENCARRAL,19.0,4.0,25.0,10.0,19.0,12.0,7.0,96.0
2018,Enero,MONCLOA,18.0,5.0,14.0,7.0,15.0,13.0,1.0,73.0
2018,Enero,LATINA,22.0,4.0,30.0,13.0,19.0,10.0,4.0,102.0
2018,Enero,CARABANCHEL,45.0,5.0,32.0,6.0,19.0,14.0,5.0,126.0
2018,Enero,USERA,27.0,5.0,20.0,2.0,7.0,2.0,4.0,67.0
2018,Enero,PUENTE VALLECAS,41.0,6.0,29.0,11.0,18.0,19.0,7.0,131.0
2018,Enero,MORATALAZ,4.0,0.0,7.0,3.0,5.0,8.0,2.0,29.0
2018,Enero,CIUDAD LINEAL,33.0,13.0,27.0,12.0,17.0,11.0,6.0,119.0
2018,Enero,HORTALEZA,19.0,3.0,15.0,6.0,6.0,12.0,2.0,63.0
2018,Enero,VILLAVERDE,43.0,2.0,22.0,7.0,12.0,8.0,2.0,96.0
2018,Enero,VILLA DE VALLECAS,24.0,1.0,9.0,3.0,8.0,6.0,4.0,55.0
2018,Enero,VICALVARO,8.0,3.0,6.0,3.0,4.0,8.0,2.0,34.0
2018,Enero,SAN BLAS,19.0,3.0,23.0,7.0,11.0,5.0,5.0,73.0
2018,Enero,BARAJAS,5.0,0.0,3.0,3.0,6.0,4.0,1.0,22.0
2018,Febrero,CENTRO,25.0,23.0,31.0,18.0,31.0,21.0,5.0,154.0
2018,Febrero,ARGANZUELA,20.0,10.0,12.0,8.0,8.0,6.0,10.0,74.0
2018,Febrero,RETIRO,6.0,7.0,13.0,3.0,15.0,2.0,1.0,47.0
2018,Febrero,SALAMANCA,19.0,13.0,18.0,6.0,10.0,7.0,3.0,76.0
2018,Febrero,CHAMARTIN,20.0,6.0,12.0,9.0,19.0,6.0,10.0,82.0
2018,Febrero,TETUAN,20.0,12.0,22.0,9.0,14.0,10.0,7.0,94.0
2018,Febrero,CHAMBERI,21.0,12.0,19.0,16.0,15.0,13.0,3.0,99.0
2018,Febrero,FUENCARRAL,19.0,1.0,24.0,6.0,24.0,10.0,3.0,87.0
2018,Febrero,MONCLOA,15.0,7.0,13.0,8.0,17.0,8.0,2.0,70.0
2018,Febrero,LATINA,14.0,6.0,21.0,14.0,22.0,8.0,6.0,91.0
2018,Febrero,CARABANCHEL,30.0,5.0,16.0,10.0,23.0,9.0,4.0,97.0
2018,Febrero,USERA,11.0,2.0,14.0,9.0,8.0,6.0,3.0,53.0
2018,Febrero,PUENTE VALLECAS,27.0,5.0,25.0,13.0,17.0,13.0,4.0,104.0
2018,Febrero,MORATALAZ,9.0,5.0,13.0,3.0,1.0,3.0,1.0,35.0
2018,Febrero,CIUDAD LINEAL,17.0,4.0,14.0,9.0,20.0,10.0,0.0,74.0
2018,Febrero,HORTALEZA,13.0,2.0,13.0,6.0,14.0,12.0,2.0,62.0
2018,Febrero,VILLAVERDE,31.0,2.0,15.0,3.0,10.0,7.0,2.0,70.0
2018,Febrero,VILLA DE VALLECAS,17.0,2.0,5.0,6.0,12.0,6.0,0.0,48.0
2018,Febrero,VICALVARO,11.0,1.0,7.0,7.0,5.0,2.0,0.0,33.0
2018,Febrero,SAN BLAS,11.0,2.0,19.0,6.0,12.0,5.0,4.0,59.0
2018,Febrero,BARAJAS,6.0,3.0,4.0,0.0,2.0,5.0,2.0,22.0
2018,Febrero,FUERA TERMINO MUNICIPAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018,Marzo,CENTRO,46.0,63.0,32.0,26.0,57.0,21.0,6.0,251.0
2018,Marzo,ARGANZUELA,13.0,15.0,24.0,11.0,48.0,14.0,14.0,139.0
2018,Marzo,RETIRO,6.0,17.0,19.0,12.0,45.0,8.0,2.0,109.0
2018,Marzo,SALAMANCA,15.0,24.0,13.0,17.0,47.0,14.0,5.0,135.0
2018,Marzo,CHAMARTIN,16.0,19.0,16.0,12.0,76.0,22.0,6.0,167.0
2018,Marzo,TETUAN,18.0,27.0,18.0,17.0,34.0,12.0,0.0,126.0
2018,Marzo,CHAMBERI,21.0,40.0,15.0,14.0,41.0,11.0,1.0,143.0
2018,Marzo,FUENCARRAL,15.0,14.0,25.0,21.0,91.0,24.0,2.0,192.0
2018,Marzo,MONCLOA,17.0,21.0,20.0,17.0,125.0,21.0,1.0,222.0
2018,Marzo,LATINA,29.0,25.0,25.0,13.0,115.0,26.0,11.0,244.0
2018,Marzo,CARABANCHEL,35.0,29.0,25.0,17.0,85.0,16.0,7.0,214.0
2018,Marzo,USERA,9.0,14.0,10.0,8.0,30.0,11.0,4.0,86.0
2018,Marzo,PUENTE VALLECAS,25.0,22.0,22.0,10.0,70.0,18.0,8.0,175.0
2018,Marzo,MORATALAZ,13.0,7.0,6.0,4.0,55.0,9.0,1.0,95.0
2018,Marzo,CIUDAD LINEAL,30.0,23.0,18.0,14.0,105.0,19.0,2.0,211.0
2018,Marzo,HORTALEZA,14.0,13.0,23.0,9.0,105.0,11.0,1.0,176.0
2018,Marzo,VILLAVERDE,25.0,16.0,25.0,7.0,46.0,13.0,9.0,141.0
2018,Marzo,VILLA DE VALLECAS,16.0,13.0,8.0,4.0,22.0,7.0,0.0,70.0
2018,Marzo,VICALVARO,9.0,2.0,5.0,11.0,3.0,10.0,1.0,41.0
2018,Marzo,SAN BLAS,7.0,17.0,13.0,4.0,86.0,12.0,6.0,145.0
2018,Marzo,BARAJAS,1.0,5.0,10.0,6.0,16.0,7.0,0.0,45.0
2018,Abril,CENTRO,31.0,27.0,27.0,10.0,35.0,21.0,11.0,162.0
2018,Abril,ARGANZUELA,24.0,6.0,20.0,4.0,27.0,9.0,5.0,95.0
2018,Abril,RETIRO,12.0,11.0,8.0,7.0,18.0,5.0,2.0,63.0
2018,Abril,SALAMANCA,13.0,23.0,18.0,5.0,26.0,17.0,5.0,107.0
2018,Abril,CHAMARTIN,24.0,13.0,15.0,5.0,25.0,9.0,7.0,98.0
2018,Abril,TETUAN,16.0,9.0,15.0,7.0,16.0,12.0,6.0,81.0
2018,Abril,CHAMBERI,21.0,19.0,23.0,9.0,8.0,5.0,4.0,89.0
2018,Abril,FUENCARRAL,25.0,10.0,28.0,4.0,28.0,9.0,11.0,115.0
2018,Abril,MONCLOA,19.0,8.0,17.0,4.0,24.0,9.0,1.0,82.0
2018,Abril,LATINA,39.0,8.0,18.0,12.0,31.0,16.0,40.0,164.0
2018,Abril,CARABANCHEL,61.0,11.0,23.0,8.0,28.0,15.0,4.0,150.0
2018,Abril,USERA,17.0,3.0,18.0,5.0,16.0,6.0,5.0,70.0
2018,Abril,PUENTE VALLECAS,32.0,12.0,38.0,10.0,21.0,9.0,3.0,125.0
2018,Abril,MORATALAZ,8.0,3.0,9.0,4.0,8.0,4.0,0.0,36.0
2018,Abril,CIUDAD LINEAL,19.0,11.0,25.0,7.0,31.0,4.0,6.0,103.0
2018,Abril,HORTALEZA,23.0,5.0,18.0,5.0,32.0,7.0,5.0,95.0
2018,Abril,VILLAVERDE,40.0,1.0,19.0,2.0,18.0,11.0,4.0,95.0
2018,Abril,VILLA DE VALLECAS,24.0,0.0,12.0,2.0,9.0,3.0,1.0,51.0
2018,Abril,VICALVARO,8.0,1.0,6.0,3.0,3.0,4.0,0.0,25.0
2018,Abril,SAN BLAS,16.0,1.0,17.0,6.0,30.0,8.0,6.0,84.0
2018,Abril,BARAJAS,4.0,0.0,4.0,2.0,8.0,2.0,0.0,20.0
2018,Abril,FUERA TERMINO MUNICIPAL,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
2018,Mayo,CENTRO,26.0,38.0,43.0,20.0,45.0,19.0,6.0,197.0
2018,Mayo,ARGANZUELA,10.0,12.0,19.0,8.0,25.0,10.0,11.0,95.0
2018,Mayo,RETIRO,12.0,10.0,10.0,1.0,26.0,6.0,6.0,71.0
2018,Mayo,SALAMANCA,19.0,14.0,22.0,16.0,44.0,9.0,2.0,126.0
2018,Mayo,CHAMARTIN,17.0,18.0,28.0,12.0,39.0,9.0,8.0,131.0
2018,Mayo,TETUAN,12.0,17.0,21.0,14.0,23.0,16.0,9.0,112.0
2018,Mayo,CHAMBERI,13.0,17.0,16.0,10.0,24.0,11.0,2.0,93.0
2018,Mayo,FUENCARRAL,26.0,3.0,26.0,7.0,26.0,10.0,9.0,107.0
2018,Mayo,MONCLOA,12.0,8.0,18.0,8.0,27.0,10.0,4.0,87.0
2018,Mayo,LATINA,21.0,9.0,21.0,12.0,50.0,7.0,9.0,129.0
2018,Mayo,CARABANCHEL,35.0,11.0,27.0,8.0,46.0,13.0,7.0,147.0
2018,Mayo,USERA,21.0,4.0,18.0,5.0,18.0,5.0,1.0,72.0
2018,Mayo,PUENTE VALLECAS,29.0,12.0,16.0,17.0,31.0,16.0,13.0,134.0
2018,Mayo,MORATALAZ,7.0,2.0,12.0,6.0,9.0,3.0,0.0,39.0
2018,Mayo,CIUDAD LINEAL,27.0,12.0,29.0,16.0,66.0,11.0,4.0,165.0
2018,Mayo,HORTALEZA,16.0,7.0,19.0,7.0,38.0,9.0,4.0,100.0
2018,Mayo,VILLAVERDE,29.0,3.0,17.0,7.0,29.0,4.0,2.0,91.0
2018,Mayo,VILLA DE VALLECAS,27.0,2.0,15.0,3.0,10.0,7.0,0.0,64.0
2018,Mayo,VICALVARO,12.0,2.0,4.0,8.0,4.0,11.0,0.0,41.0
2018,Mayo,SAN BLAS,14.0,6.0,23.0,11.0,27.0,9.0,3.0,93.0
2018,Mayo,BARAJAS,2.0,0.0,8.0,0.0,9.0,1.0,0.0,20.0
2018,Mayo,FUERA TERMINO MUNICIPAL,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2018,Junio,CENTRO,24.0,26.0,32.0,14.0,49.0,25.0,6.0,176.0
